customer_id,region,preferred_channel,acquisition_source,age_band,tier
C002160,Japan,Online,Event,25-34,VIP
C002161,Americas,Online,Social,18-24,Loyalty
C002162,Americas,Mixed,Referral,25-34,Loyalty
C002163,EMEA,Mixed,Event,55+,Standard
C002164,Americas,Mixed,Online,25-34,Standard
C002165,Americas,Boutique,Boutique,35-44,Standard
C002166,Americas,Boutique,Boutique,55+,Standard
C002167,EMEA,Online,Referral,45-54,VIP
C002168,Asia-Pacific,Mixed,Online,25-34,Loyalty
C002169,Japan,Boutique,Boutique,55+,Loyalty
C002170,EMEA,Boutique,Boutique,35-44,Loyalty
C002171,Asia-Pacific,Boutique,Referral,25-34,Loyalty
C002172,EMEA,Online,Boutique,18-24,Standard
C002173,Asia-Pacific,Online,Social,45-54,Loyalty
C002174,EMEA,Boutique,Online,35-44,Loyalty
C002175,Asia-Pacific,Boutique,Social,18-24,Standard
C002176,EMEA,Mixed,Event,25-34,Loyalty
C002177,Asia-Pacific,Mixed,Social,55+,VIP
C002178,Asia-Pacific,Online,Social,25-34,VIP
C002179,Japan,Online,Boutique,25-34,VIP
C002180,EMEA,Online,Event,25-34,Standard
C002181,Japan,Online,Boutique,55+,VIP
C002182,Asia-Pacific,Boutique,Referral,25-34,VIP
C002183,Americas,Online,Online,25-34,Loyalty
C002184,Asia-Pacific,Mixed,Social,35-44,Loyalty
C002185,EMEA,Boutique,Boutique,45-54,Loyalty
C002186,EMEA,Online,Event,35-44,VIP
C002187,Americas,Boutique,Boutique,55+,Standard
C002188,Americas,Mixed,Referral,45-54,VIP
C002189,EMEA,Online,Referral,55+,Loyalty
C002190,Japan,Boutique,Event,35-44,Standard
C002191,Americas,Online,Online,55+,Standard
C002192,EMEA,Mixed,Referral,55+,VIP
C002193,Asia-Pacific,Boutique,Online,35-44,VIP
C002194,Asia-Pacific,Mixed,Boutique,25-34,Standard
C002195,EMEA,Mixed,Online,35-44,Standard
C002196,Americas,Boutique,Online,35-44,Standard
C002197,Americas,Online,Event,18-24,Standard
C002198,Asia-Pacific,Mixed,Event,35-44,Loyalty
C002199,EMEA,Mixed,Event,35-44,VIP
C002200,Americas,Boutique,Event,35-44,Loyalty
C002201,EMEA,Mixed,Boutique,35-44,Standard
C002202,Asia-Pacific,Online,Social,18-24,VIP
C002203,EMEA,Mixed,Referral,35-44,VIP
C002204,Americas,Boutique,Online,35-44,Loyalty
C002205,Americas,Mixed,Referral,25-34,Loyalty
C002206,Americas,Mixed,Referral,35-44,Standard
C002207,Japan,Online,Referral,25-34,Loyalty
C002208,Americas,Online,Online,55+,Loyalty
C002209,Americas,Mixed,Social,18-24,Loyalty
C002210,Americas,Online,Referral,55+,Standard
C002211,EMEA,Online,Boutique,45-54,Standard
C002212,Japan,Mixed,Referral,18-24,VIP
C002213,Americas,Mixed,Boutique,55+,Standard
C002214,Japan,Boutique,Boutique,18-24,Standard
C002215,EMEA,Online,Online,18-24,Loyalty
C002216,Americas,Mixed,Event,18-24,Standard
C002217,EMEA,Mixed,Social,18-24,Standard
C002218,Americas,Boutique,Event,45-54,Standard
C002219,Asia-Pacific,Boutique,Referral,25-34,Standard
C002220,EMEA,Mixed,Social,55+,Standard
C002221,EMEA,Online,Boutique,55+,Loyalty
C002222,EMEA,Mixed,Referral,25-34,Standard
C002223,Americas,Online,Online,45-54,Loyalty
C002224,Americas,Boutique,Social,25-34,VIP
C002225,Japan,Mixed,Boutique,45-54,Standard
C002226,EMEA,Online,Boutique,35-44,Loyalty
C002227,EMEA,Mixed,Social,18-24,Loyalty
C002228,EMEA,Online,Event,25-34,Standard
C002229,Japan,Mixed,Social,55+,Standard
C002230,Japan,Online,Social,55+,Loyalty
C002231,Asia-Pacific,Online,Social,45-54,VIP
C002232,Asia-Pacific,Boutique,Boutique,18-24,Standard
C002233,Americas,Boutique,Online,45-54,Loyalty
C002234,Japan,Online,Boutique,55+,Loyalty
C002235,Asia-Pacific,Online,Boutique,35-44,Standard
C002236,Americas,Boutique,Social,35-44,Loyalty
C002237,Japan,Boutique,Referral,55+,VIP
C002238,Asia-Pacific,Online,Online,45-54,Loyalty
C002239,Japan,Mixed,Event,45-54,VIP
C002240,Americas,Boutique,Boutique,55+,VIP
C002241,Japan,Mixed,Event,25-34,VIP
C002242,EMEA,Online,Social,18-24,Standard
C002243,EMEA,Boutique,Event,45-54,Standard
C002244,EMEA,Online,Social,35-44,Standard
C002245,Asia-Pacific,Boutique,Online,55+,Loyalty
C002246,Americas,Online,Online,18-24,VIP
C002247,Americas,Online,Online,45-54,VIP
C002248,EMEA,Mixed,Referral,35-44,Standard
C002249,EMEA,Mixed,Event,18-24,Loyalty
C002250,Americas,Online,Online,35-44,Standard
C002251,EMEA,Online,Boutique,18-24,VIP
C002252,Japan,Online,Online,45-54,VIP
C002253,Americas,Mixed,Event,35-44,Loyalty
C002254,Japan,Mixed,Social,45-54,VIP
C002255,EMEA,Boutique,Boutique,25-34,Standard
C002256,EMEA,Mixed,Online,55+,Standard
C002257,EMEA,Boutique,Referral,45-54,VIP
C002258,Asia-Pacific,Mixed,Event,35-44,VIP
C002259,Americas,Boutique,Online,35-44,Standard
C002260,Japan,Online,Online,45-54,VIP
C002261,EMEA,Online,Referral,25-34,VIP
C002262,EMEA,Mixed,Referral,45-54,Loyalty
C002263,Japan,Boutique,Online,18-24,Loyalty
C002264,Japan,Online,Social,18-24,Standard
C002265,EMEA,Boutique,Event,35-44,Standard
C002266,Americas,Boutique,Online,55+,Standard
C002267,EMEA,Online,Event,18-24,Loyalty
C002268,Americas,Mixed,Online,18-24,Standard
C002269,Asia-Pacific,Online,Event,55+,Standard
C002270,Japan,Online,Boutique,35-44,Standard
C002271,Asia-Pacific,Online,Social,35-44,Loyalty
C002272,Americas,Boutique,Referral,35-44,Standard
C002273,EMEA,Boutique,Referral,55+,Standard
C002274,Americas,Online,Event,45-54,Loyalty
C002275,EMEA,Boutique,Online,25-34,VIP
C002276,Japan,Online,Boutique,25-34,Standard
C002277,Americas,Mixed,Online,55+,VIP
C002278,Asia-Pacific,Boutique,Online,35-44,Loyalty
C002279,Asia-Pacific,Mixed,Referral,18-24,VIP
C002280,Japan,Online,Online,55+,VIP
C002281,EMEA,Online,Event,45-54,Standard
C002282,EMEA,Online,Social,55+,Standard
C002283,Japan,Online,Referral,35-44,Standard
C002284,Asia-Pacific,Online,Boutique,35-44,VIP
C002285,Asia-Pacific,Boutique,Boutique,18-24,Standard
C002286,Japan,Boutique,Referral,35-44,Loyalty
C002287,Americas,Online,Event,45-54,Standard
C002288,Asia-Pacific,Boutique,Referral,45-54,VIP
C002289,Americas,Boutique,Social,55+,VIP
C002290,Asia-Pacific,Boutique,Boutique,45-54,VIP
C002291,Japan,Boutique,Boutique,55+,VIP
C002292,EMEA,Mixed,Online,55+,Standard
C002293,Americas,Online,Social,45-54,Standard
C002294,Japan,Online,Online,45-54,Loyalty
C002295,EMEA,Boutique,Referral,45-54,VIP
C002296,Japan,Online,Boutique,25-34,VIP
C002297,EMEA,Boutique,Referral,25-34,Loyalty
C002298,Asia-Pacific,Online,Social,35-44,VIP
C002299,Japan,Online,Referral,18-24,Loyalty
C002300,Japan,Online,Event,25-34,Loyalty
C002301,Americas,Mixed,Online,35-44,VIP
C002302,EMEA,Mixed,Referral,18-24,Loyalty
C002303,Japan,Boutique,Online,18-24,Standard
C002304,EMEA,Mixed,Referral,35-44,Loyalty
C002305,Americas,Online,Online,18-24,Loyalty
C002306,Japan,Online,Social,45-54,Loyalty
C002307,Americas,Mixed,Social,25-34,Standard
C002308,EMEA,Boutique,Social,35-44,Standard
C002309,Americas,Boutique,Referral,45-54,Loyalty
C002310,Americas,Mixed,Referral,35-44,VIP
C002311,Japan,Online,Event,55+,Standard
C002312,EMEA,Mixed,Event,55+,Standard
C002313,Asia-Pacific,Mixed,Social,18-24,Standard
C002314,Japan,Online,Referral,35-44,Standard
C002315,Japan,Boutique,Event,18-24,Loyalty
C002316,Americas,Mixed,Referral,55+,Standard
C002317,EMEA,Online,Online,45-54,VIP
C002318,Americas,Mixed,Referral,25-34,Loyalty
C002319,Americas,Online,Event,18-24,Loyalty
C002320,Asia-Pacific,Online,Social,35-44,VIP
C002321,EMEA,Mixed,Referral,45-54,Loyalty
C002322,Japan,Boutique,Social,55+,Loyalty
C002323,Asia-Pacific,Online,Online,45-54,Loyalty
C002324,Asia-Pacific,Online,Event,55+,Standard
C002325,Japan,Boutique,Social,45-54,VIP
C002326,Asia-Pacific,Mixed,Event,18-24,Standard
C002327,EMEA,Online,Boutique,55+,Loyalty
C002328,EMEA,Boutique,Event,55+,Standard
C002329,Japan,Mixed,Event,18-24,VIP
C002330,Asia-Pacific,Boutique,Online,25-34,Loyalty
C002331,Japan,Online,Online,45-54,Standard
C002332,Asia-Pacific,Boutique,Referral,45-54,Standard
C002333,Asia-Pacific,Online,Event,35-44,Loyalty
C002334,Asia-Pacific,Boutique,Referral,25-34,Standard
C002335,Japan,Online,Boutique,18-24,Standard
C002336,Asia-Pacific,Mixed,Event,35-44,Loyalty
C002337,Americas,Mixed,Referral,25-34,VIP
C002338,Japan,Online,Event,45-54,Standard
C002339,Japan,Online,Referral,25-34,Loyalty
C002340,Asia-Pacific,Mixed,Online,45-54,Standard
C002341,EMEA,Mixed,Online,55+,Standard
C002342,Japan,Mixed,Social,55+,Standard
C002343,Asia-Pacific,Online,Boutique,18-24,Standard
C002344,Japan,Online,Event,25-34,Standard
C002345,EMEA,Mixed,Referral,18-24,VIP
C002346,Americas,Boutique,Social,25-34,Standard
C002347,Americas,Boutique,Online,55+,Standard
C002348,Japan,Boutique,Boutique,35-44,Standard
C002349,Americas,Mixed,Boutique,55+,Standard
C002350,EMEA,Boutique,Event,18-24,Standard
C002351,Americas,Boutique,Social,25-34,Standard
C002352,EMEA,Boutique,Social,25-34,Loyalty
C002353,EMEA,Boutique,Boutique,45-54,Standard
C002354,Japan,Mixed,Boutique,25-34,VIP
C002355,Japan,Boutique,Social,45-54,Standard
C002356,Americas,Boutique,Boutique,25-34,VIP
C002357,EMEA,Online,Social,35-44,Loyalty
C002358,EMEA,Online,Event,35-44,Standard
C002359,Americas,Mixed,Boutique,55+,Standard
C002360,Americas,Online,Social,18-24,Standard
C002361,EMEA,Boutique,Online,25-34,Standard
C002362,Americas,Boutique,Social,45-54,Standard
C002363,EMEA,Boutique,Event,35-44,Loyalty
C002364,Japan,Boutique,Event,45-54,Standard
C002365,Asia-Pacific,Online,Online,35-44,Loyalty
C002366,EMEA,Mixed,Event,35-44,Standard
C002367,Americas,Mixed,Referral,45-54,Loyalty
C002368,Japan,Mixed,Social,35-44,VIP
C002369,EMEA,Mixed,Referral,45-54,Standard
C002370,Asia-Pacific,Boutique,Boutique,45-54,Standard
C002371,EMEA,Mixed,Social,55+,Loyalty
C002372,Asia-Pacific,Mixed,Event,35-44,Loyalty
C002373,EMEA,Online,Online,35-44,Loyalty
C002374,Americas,Boutique,Online,18-24,Standard
C002375,Asia-Pacific,Boutique,Online,35-44,Standard
C002376,EMEA,Boutique,Boutique,35-44,Standard
C002377,Japan,Mixed,Social,25-34,VIP
C002378,EMEA,Boutique,Social,55+,Standard
C002379,Americas,Online,Event,35-44,VIP
C002380,EMEA,Mixed,Referral,45-54,Loyalty
C002381,Asia-Pacific,Online,Online,18-24,Loyalty
C002382,Japan,Online,Social,45-54,Standard
C002383,EMEA,Boutique,Online,55+,Loyalty
C002384,Japan,Online,Event,18-24,Loyalty
C002385,EMEA,Mixed,Event,18-24,Loyalty
C002386,Asia-Pacific,Online,Referral,18-24,VIP
C002387,EMEA,Boutique,Boutique,18-24,Loyalty
C002388,EMEA,Boutique,Social,35-44,Loyalty
C002389,Asia-Pacific,Boutique,Boutique,55+,Loyalty
C002390,Japan,Mixed,Boutique,45-54,Loyalty
C002391,Japan,Boutique,Boutique,35-44,VIP
C002392,EMEA,Online,Online,18-24,Standard
C002393,Americas,Online,Social,45-54,Standard
C002394,Americas,Online,Online,35-44,VIP
C002395,EMEA,Mixed,Boutique,35-44,Standard
C002396,EMEA,Online,Social,18-24,Loyalty
C002397,Asia-Pacific,Mixed,Event,45-54,Loyalty
C002398,Americas,Online,Event,45-54,Standard
C002399,Americas,Boutique,Online,55+,Loyalty
C002400,Japan,Mixed,Boutique,55+,VIP
C002401,Americas,Mixed,Referral,45-54,Loyalty
C002402,Asia-Pacific,Mixed,Referral,25-34,Standard
C002403,Asia-Pacific,Boutique,Boutique,35-44,VIP
C002404,Americas,Mixed,Online,18-24,Standard
C002405,Japan,Online,Online,18-24,VIP
C002406,Americas,Boutique,Referral,25-34,Loyalty
C002407,EMEA,Boutique,Online,55+,VIP
C002408,Asia-Pacific,Boutique,Referral,25-34,VIP
C002409,EMEA,Online,Online,35-44,Loyalty
C002410,Japan,Mixed,Event,25-34,Loyalty
C002411,Americas,Online,Social,45-54,Standard
C002412,Asia-Pacific,Mixed,Boutique,25-34,Loyalty
C002413,EMEA,Mixed,Boutique,25-34,Standard
C002414,Japan,Online,Social,18-24,Loyalty
C002415,Japan,Boutique,Social,18-24,VIP
C002416,EMEA,Boutique,Referral,25-34,Standard
C002417,Japan,Mixed,Referral,55+,Loyalty
C002418,EMEA,Boutique,Social,35-44,Standard
C002419,EMEA,Mixed,Referral,45-54,Standard
C002420,Asia-Pacific,Online,Referral,25-34,VIP
C002421,Asia-Pacific,Mixed,Event,45-54,VIP
C002422,Japan,Online,Boutique,25-34,Standard
C002423,Americas,Online,Boutique,18-24,VIP
C002424,Asia-Pacific,Online,Boutique,55+,Standard
C002425,Asia-Pacific,Online,Event,45-54,Loyalty
C002426,Japan,Online,Online,35-44,Loyalty
C002427,Americas,Online,Online,35-44,VIP
C002428,Asia-Pacific,Mixed,Event,35-44,VIP
C002429,EMEA,Online,Online,55+,VIP
C002430,Japan,Mixed,Social,25-34,Standard
C002431,Asia-Pacific,Mixed,Boutique,25-34,Standard
C002432,Asia-Pacific,Boutique,Online,18-24,VIP
C002433,Japan,Boutique,Social,18-24,Standard
C002434,Asia-Pacific,Online,Online,18-24,VIP
C002435,Asia-Pacific,Boutique,Event,18-24,Loyalty
C002436,Americas,Boutique,Boutique,18-24,Standard
C002437,Asia-Pacific,Online,Event,55+,Standard
C002438,Americas,Online,Boutique,35-44,VIP
C002439,Asia-Pacific,Boutique,Referral,35-44,VIP
C002440,Asia-Pacific,Mixed,Referral,35-44,Loyalty
C002441,Japan,Online,Social,35-44,VIP
C002442,Asia-Pacific,Mixed,Event,45-54,Standard
C002443,Asia-Pacific,Mixed,Event,18-24,Standard
C002444,Japan,Online,Online,35-44,Loyalty
C002445,EMEA,Online,Event,45-54,Loyalty
C002446,Americas,Mixed,Boutique,25-34,Loyalty
C002447,EMEA,Boutique,Event,45-54,VIP
C002448,Americas,Boutique,Social,35-44,Loyalty
C002449,Japan,Boutique,Social,25-34,Standard
C002450,Asia-Pacific,Mixed,Boutique,45-54,Loyalty
C002451,Asia-Pacific,Boutique,Boutique,18-24,Loyalty
C002452,Americas,Boutique,Online,55+,Loyalty
C002453,Americas,Boutique,Referral,35-44,Standard
C002454,Asia-Pacific,Online,Referral,18-24,Standard
C002455,Asia-Pacific,Mixed,Boutique,18-24,Loyalty
C002456,Asia-Pacific,Online,Referral,35-44,VIP
C002457,EMEA,Online,Social,25-34,Loyalty
C002458,Asia-Pacific,Mixed,Event,25-34,Standard
C002459,Asia-Pacific,Online,Online,45-54,VIP
C002460,EMEA,Boutique,Online,18-24,Loyalty
C002461,Asia-Pacific,Online,Referral,45-54,Loyalty
C002462,EMEA,Boutique,Social,55+,Loyalty
C002463,Americas,Mixed,Referral,35-44,VIP
C002464,Americas,Mixed,Online,35-44,Standard
C002465,Japan,Mixed,Online,35-44,Loyalty
C002466,EMEA,Boutique,Event,45-54,VIP
C002467,Americas,Boutique,Referral,18-24,Standard
C002468,Japan,Mixed,Social,55+,VIP
C002469,Asia-Pacific,Boutique,Social,45-54,Loyalty
C002470,Japan,Boutique,Referral,18-24,VIP
C002471,EMEA,Boutique,Boutique,25-34,VIP
C002472,Asia-Pacific,Online,Event,55+,Loyalty
C002473,Americas,Mixed,Event,55+,Loyalty
C002474,EMEA,Boutique,Online,45-54,VIP
C002475,EMEA,Boutique,Event,45-54,Standard
C002476,EMEA,Online,Social,18-24,Loyalty
C002477,EMEA,Boutique,Event,45-54,VIP
C002478,Asia-Pacific,Online,Boutique,55+,VIP
C002479,EMEA,Mixed,Online,55+,Standard
C002480,Japan,Online,Online,25-34,Loyalty
C002481,Asia-Pacific,Mixed,Boutique,45-54,VIP
C002482,Americas,Online,Boutique,18-24,Standard
C002483,EMEA,Mixed,Boutique,25-34,Standard
C002484,EMEA,Boutique,Boutique,55+,Loyalty
C002485,Japan,Online,Boutique,35-44,Loyalty
C002486,Japan,Online,Online,55+,Loyalty
C002487,Japan,Mixed,Event,18-24,Loyalty
C002488,Americas,Mixed,Boutique,25-34,Standard
C002489,Americas,Online,Event,55+,Standard
C002490,Japan,Boutique,Social,35-44,VIP
C002491,EMEA,Mixed,Referral,35-44,VIP
C002492,Asia-Pacific,Boutique,Referral,18-24,Loyalty
C002493,Japan,Boutique,Online,18-24,Loyalty
C002494,Japan,Online,Event,45-54,Standard
C002495,Asia-Pacific,Online,Event,45-54,Standard
C002496,Asia-Pacific,Online,Referral,45-54,Loyalty
C002497,EMEA,Online,Social,55+,VIP
C002498,Americas,Boutique,Event,45-54,VIP
C002499,EMEA,Online,Online,35-44,VIP
C002500,Asia-Pacific,Boutique,Online,35-44,VIP
