order_id,customer_id,order_date,category,basket_value,items_count,discount_flag,boutique_flag
ORD0000422,C000106,2025-05-12,Accessories,67.17,4,0,0
ORD0000423,C000106,2025-11-10,RTW,187.04,4,0,0
ORD0000424,C000107,2025-10-03,Accessories,449.9,4,0,1
ORD0000425,C000107,2025-03-26,Fragrance,324.94,4,0,1
ORD0000426,C000107,2025-05-26,RTW,249.11,1,0,1
ORD0000427,C000107,2024-10-03,Accessories,319.82,4,0,0
ORD0000428,C000107,2025-04-24,Fragrance,465.9,2,0,1
ORD0000429,C000108,2025-04-22,Beauty,1716.6,2,0,1
ORD0000430,C000108,2024-12-18,Accessories,262.62,3,0,1
ORD0000431,C000108,2025-04-26,RTW,109.18,4,1,1
ORD0000432,C000108,2024-12-02,Accessories,88.74,4,0,1
ORD0000433,C000108,2024-10-14,RTW,323.67,2,0,0
ORD0000434,C000108,2025-03-11,Beauty,149.18,3,1,1
ORD0000435,C000109,2025-03-04,Beauty,287.29,5,0,0
ORD0000436,C000109,2024-10-16,RTW,556.57,3,0,0
ORD0000437,C000109,2025-02-28,Fragrance,130.14,4,0,0
ORD0000438,C000109,2026-01-18,Beauty,50.0,7,0,0
ORD0000439,C000110,2024-11-01,RTW,50.0,2,0,0
ORD0000440,C000110,2024-09-07,Beauty,232.45,2,0,0
ORD0000441,C000110,2024-12-27,Beauty,104.84,4,0,1
ORD0000442,C000110,2025-11-11,Beauty,184.99,1,0,0
ORD0000443,C000110,2025-02-11,Accessories,476.68,4,1,0
ORD0000444,C000111,2025-01-17,Accessories,124.14,4,0,0
ORD0000445,C000111,2024-10-25,Fragrance,260.5,2,0,1
ORD0000446,C000111,2025-08-13,Accessories,264.33,3,0,0
ORD0000447,C000111,2024-12-01,Beauty,114.14,5,0,1
ORD0000448,C000111,2025-04-15,Fragrance,50.0,10,0,0
ORD0000449,C000111,2025-06-04,Accessories,204.1,3,0,0
ORD0000450,C000112,2025-01-08,Accessories,677.47,4,0,1
ORD0000451,C000112,2025-10-23,RTW,180.97,1,0,1
ORD0000452,C000112,2025-10-09,RTW,1016.23,1,0,1
ORD0000453,C000112,2025-08-21,RTW,304.93,4,0,0
ORD0000454,C000112,2024-12-16,Accessories,460.43,4,0,1
ORD0000455,C000112,2025-06-22,Accessories,218.16,4,0,1
ORD0000456,C000112,2025-03-09,Accessories,160.47,4,0,1
ORD0000457,C000113,2025-03-11,Fragrance,201.88,3,0,0
ORD0000458,C000113,2025-06-14,Fragrance,476.83,2,0,0
ORD0000459,C000113,2024-10-12,Accessories,89.86,4,0,0
ORD0000460,C000114,2025-08-23,RTW,180.58,4,0,1
ORD0000461,C000114,2025-04-10,Accessories,221.27,4,1,0
ORD0000462,C000114,2024-10-12,Fragrance,183.53,3,0,0
ORD0000463,C000114,2025-10-22,Fragrance,570.75,4,0,0
ORD0000464,C000115,2024-11-28,Fragrance,79.07,5,0,1
ORD0000465,C000115,2025-06-15,Beauty,288.84,3,0,1
ORD0000466,C000115,2025-11-09,Accessories,1061.23,2,0,1
ORD0000467,C000115,2026-01-07,RTW,868.29,4,0,1
ORD0000468,C000115,2024-10-04,Fragrance,722.31,3,0,0
ORD0000469,C000115,2026-01-07,RTW,397.63,4,0,0
ORD0000470,C000115,2024-12-28,Accessories,331.41,4,0,0
ORD0000471,C000116,2025-08-18,Accessories,282.77,3,0,0
ORD0000472,C000116,2025-05-30,Beauty,79.62,4,0,0
ORD0000473,C000116,2025-07-10,Beauty,688.78,1,0,0
ORD0000474,C000117,2025-12-30,Fragrance,631.15,3,0,0
ORD0000475,C000117,2025-05-25,Beauty,505.35,3,0,0
ORD0000476,C000117,2025-05-28,Beauty,102.93,2,0,0
ORD0000477,C000118,2024-09-05,Fragrance,483.2,4,0,0
ORD0000478,C000119,2025-02-25,RTW,104.37,4,0,0
ORD0000479,C000119,2025-05-25,Accessories,377.56,4,0,0
ORD0000480,C000119,2026-01-23,RTW,775.8,4,0,1
ORD0000481,C000119,2024-12-10,Accessories,534.47,3,0,0
ORD0000482,C000119,2025-01-01,RTW,218.13,1,1,1
ORD0000483,C000119,2025-05-09,Fragrance,77.44,2,0,1
ORD0000484,C000119,2026-01-06,Accessories,215.69,3,0,1
ORD0000485,C000119,2025-11-30,Fragrance,1015.59,2,0,1
ORD0000486,C000120,2025-12-21,Accessories,236.28,3,0,0
ORD0000487,C000120,2024-08-25,Beauty,194.93,5,0,0
ORD0000488,C000120,2025-09-25,Beauty,50.0,6,1,0
ORD0000489,C000120,2025-10-08,RTW,149.77,4,0,0
ORD0000490,C000120,2025-02-17,Fragrance,91.09,6,0,0
ORD0000491,C000120,2024-09-23,Fragrance,280.72,2,0,0
ORD0000492,C000121,2025-11-16,Beauty,306.27,2,0,0
ORD0000493,C000122,2025-05-25,Beauty,181.39,2,0,1
ORD0000494,C000122,2024-11-01,Accessories,116.92,3,0,1
ORD0000495,C000122,2025-05-11,Accessories,177.46,4,0,1
ORD0000496,C000122,2025-09-09,Accessories,183.01,4,0,1
ORD0000497,C000122,2025-06-18,RTW,496.42,3,0,1
ORD0000498,C000122,2025-04-07,Fragrance,1888.77,3,0,1
ORD0000499,C000122,2025-03-24,Accessories,287.91,3,0,1
ORD0000500,C000122,2025-04-04,RTW,368.6,2,0,1
ORD0000501,C000122,2025-09-21,Accessories,1032.42,2,0,1
ORD0000502,C000123,2025-01-02,RTW,866.03,4,0,1
ORD0000503,C000123,2025-06-28,Fragrance,355.65,4,0,1
ORD0000504,C000123,2026-01-18,Accessories,256.66,3,0,1
ORD0000505,C000123,2024-08-19,Accessories,679.17,2,0,1
ORD0000506,C000123,2025-08-09,RTW,71.31,3,0,1
ORD0000507,C000123,2024-09-04,Beauty,525.36,6,0,1
ORD0000508,C000123,2024-09-21,Fragrance,270.74,1,0,0
ORD0000509,C000124,2024-09-24,Accessories,223.14,3,0,0
ORD0000510,C000124,2026-01-16,Accessories,603.87,4,0,1
ORD0000511,C000124,2025-06-14,Fragrance,553.16,2,0,0
ORD0000512,C000124,2025-04-21,RTW,314.59,4,0,0
ORD0000513,C000124,2025-09-30,Fragrance,81.67,3,0,0
ORD0000514,C000124,2024-10-17,Beauty,379.76,4,0,0
ORD0000515,C000124,2026-01-18,Beauty,87.07,6,0,0
ORD0000516,C000124,2024-08-12,RTW,606.91,4,0,0
ORD0000517,C000124,2025-01-23,Fragrance,260.74,6,0,0
ORD0000518,C000124,2025-10-21,Beauty,60.29,4,0,0
ORD0000519,C000125,2025-04-28,Accessories,414.89,1,0,0
ORD0000520,C000125,2025-11-10,Accessories,482.08,4,0,1
ORD0000521,C000125,2024-08-13,Accessories,219.9,2,0,1
ORD0000522,C000126,2025-07-27,RTW,522.33,3,0,1
ORD0000523,C000126,2025-05-25,Accessories,845.69,4,0,1
ORD0000524,C000126,2025-08-02,Beauty,198.4,4,1,1
ORD0000525,C000126,2025-04-21,RTW,754.04,4,1,1
ORD0000526,C000126,2025-11-26,Accessories,1610.6,4,0,1
ORD0000527,C000126,2025-03-26,Accessories,527.81,2,1,1
ORD0000528,C000127,2024-09-29,Fragrance,466.18,4,0,0
ORD0000529,C000127,2025-12-09,Fragrance,459.37,4,0,0
ORD0000530,C000127,2025-07-13,Fragrance,68.59,5,0,0
ORD0000531,C000127,2024-09-30,Beauty,242.68,9,0,0
ORD0000532,C000127,2025-06-24,Beauty,50.0,5,0,0
ORD0000533,C000127,2026-01-21,Beauty,276.99,2,0,0
ORD0000534,C000127,2025-10-08,Fragrance,72.85,5,0,0
ORD0000535,C000128,2025-07-15,Accessories,220.41,4,0,0
ORD0000536,C000128,2024-10-20,Beauty,346.97,4,0,0
ORD0000537,C000128,2024-12-10,RTW,152.67,2,0,0
ORD0000538,C000128,2025-08-03,Beauty,99.06,3,0,0
ORD0000539,C000128,2025-04-15,Beauty,50.0,4,0,0
ORD0000540,C000128,2025-05-21,Beauty,124.3,4,0,0
ORD0000541,C000129,2024-09-02,Beauty,204.87,3,0,1
ORD0000542,C000129,2025-07-28,Beauty,68.98,4,0,1
ORD0000543,C000129,2024-08-27,Accessories,283.79,3,0,1
ORD0000544,C000129,2025-11-24,Accessories,300.02,3,0,1
ORD0000545,C000129,2025-10-26,Accessories,164.33,4,0,1
ORD0000546,C000129,2025-07-27,Accessories,256.01,4,0,1
ORD0000547,C000130,2025-06-07,Accessories,227.87,4,0,1
ORD0000548,C000130,2025-03-09,Beauty,732.88,3,0,1
ORD0000549,C000130,2025-03-29,Accessories,241.62,4,0,1
ORD0000550,C000130,2025-08-25,Accessories,2740.95,3,0,1
ORD0000551,C000130,2024-12-21,Fragrance,196.77,6,0,0
ORD0000552,C000130,2025-08-23,Accessories,207.89,3,0,1
ORD0000553,C000130,2024-10-02,Accessories,441.23,3,0,1
ORD0000554,C000131,2025-04-30,Beauty,209.82,2,0,1
ORD0000555,C000131,2025-03-26,RTW,430.92,4,0,1
ORD0000556,C000131,2025-02-02,Fragrance,273.13,2,0,1
ORD0000557,C000131,2025-03-21,Beauty,135.24,2,0,1
ORD0000558,C000131,2024-11-29,RTW,50.0,4,1,0
ORD0000559,C000133,2025-12-05,Accessories,546.55,2,0,0
ORD0000560,C000133,2025-09-09,Beauty,201.53,5,0,0
ORD0000561,C000135,2026-01-11,Accessories,212.43,3,0,1
ORD0000562,C000135,2025-05-13,Accessories,202.85,3,0,1
ORD0000563,C000135,2025-03-07,Accessories,416.52,4,0,1
ORD0000564,C000135,2025-07-10,RTW,584.99,4,0,1
ORD0000565,C000136,2024-11-06,Beauty,194.69,4,0,0
ORD0000566,C000137,2025-05-27,RTW,479.45,4,0,1
ORD0000567,C000137,2024-10-06,RTW,374.28,4,0,0
ORD0000568,C000137,2024-12-27,RTW,644.94,4,0,0
ORD0000569,C000137,2024-09-19,Accessories,1039.46,4,0,0
ORD0000570,C000137,2025-01-11,Accessories,133.22,4,1,1
ORD0000571,C000137,2025-02-14,Accessories,406.28,4,0,1
ORD0000572,C000137,2025-04-14,Beauty,532.02,6,1,1
ORD0000573,C000137,2025-11-16,Accessories,130.89,3,0,1
ORD0000574,C000138,2024-12-03,Accessories,50.0,3,0,0
ORD0000575,C000139,2025-03-30,Beauty,63.71,3,0,0
ORD0000576,C000139,2024-11-08,Beauty,580.49,7,0,0
ORD0000577,C000139,2025-05-09,RTW,304.72,3,0,0
ORD0000578,C000139,2026-01-08,RTW,253.82,3,0,0
ORD0000579,C000140,2025-03-15,RTW,1076.46,1,0,1
ORD0000580,C000140,2024-10-31,Accessories,518.02,3,0,1
ORD0000581,C000140,2025-03-08,Accessories,418.08,4,0,1
ORD0000582,C000140,2025-02-23,Beauty,282.62,2,0,0
ORD0000583,C000142,2025-05-10,Accessories,472.08,4,0,1
ORD0000584,C000142,2026-01-07,Accessories,92.8,4,0,1
ORD0000585,C000142,2024-11-19,Accessories,858.66,4,0,1
ORD0000586,C000143,2025-12-12,Fragrance,388.93,4,0,1
ORD0000587,C000143,2024-08-24,Beauty,241.13,3,0,0
ORD0000588,C000143,2025-12-29,Accessories,293.53,2,0,0
ORD0000589,C000143,2025-03-02,Fragrance,400.33,4,0,0
ORD0000590,C000144,2025-02-23,Accessories,169.11,4,0,0
ORD0000591,C000144,2025-10-28,Beauty,119.03,3,0,0
ORD0000592,C000144,2025-08-21,Fragrance,67.04,2,0,0
ORD0000593,C000146,2025-11-02,RTW,53.59,4,0,0
ORD0000594,C000146,2025-07-19,Fragrance,232.81,5,0,0
ORD0000595,C000146,2024-11-15,Accessories,141.75,4,0,0
ORD0000596,C000147,2025-08-28,RTW,1835.28,4,0,1
ORD0000597,C000147,2025-02-17,Beauty,50.0,1,0,0
ORD0000598,C000147,2024-11-14,RTW,259.62,4,0,1
ORD0000599,C000147,2025-04-05,Beauty,391.69,2,1,0
ORD0000600,C000147,2026-01-11,Accessories,781.08,3,1,1
ORD0000601,C000148,2025-08-29,Accessories,180.6,3,0,1
ORD0000602,C000148,2025-03-02,Fragrance,140.54,4,0,1
ORD0000603,C000148,2025-07-09,Accessories,740.47,2,0,1
ORD0000604,C000148,2025-02-01,Beauty,1203.09,4,0,1
ORD0000605,C000148,2025-08-27,RTW,286.23,2,0,1
ORD0000606,C000148,2025-03-21,Accessories,578.27,2,0,1
ORD0000607,C000148,2025-12-21,Accessories,297.95,4,0,1
ORD0000608,C000149,2025-11-21,RTW,467.36,3,0,1
ORD0000609,C000149,2025-06-09,Accessories,258.32,4,0,1
ORD0000610,C000149,2025-08-16,RTW,65.36,3,0,1
ORD0000611,C000149,2025-06-22,RTW,196.43,2,0,1
ORD0000612,C000151,2024-11-06,Beauty,66.89,5,0,0
ORD0000613,C000151,2026-01-04,Beauty,196.46,4,0,0
ORD0000614,C000152,2025-07-01,Accessories,200.74,3,0,1
ORD0000615,C000152,2024-12-18,RTW,218.06,3,0,0
ORD0000616,C000152,2025-09-25,Accessories,456.14,4,1,1
ORD0000617,C000152,2024-08-20,Accessories,859.14,2,0,0
ORD0000618,C000153,2025-09-29,RTW,367.72,4,0,0
ORD0000619,C000154,2025-01-29,Accessories,565.94,4,0,1
ORD0000620,C000154,2025-07-19,Beauty,70.94,2,0,1
ORD0000621,C000154,2024-08-29,RTW,544.07,3,0,1
ORD0000622,C000154,2025-10-08,Beauty,179.28,7,0,1
ORD0000623,C000154,2025-01-06,Accessories,80.8,3,0,1
ORD0000624,C000154,2025-10-20,Accessories,1380.87,4,0,0
ORD0000625,C000154,2025-11-25,Beauty,401.55,2,0,1
ORD0000626,C000154,2025-03-29,RTW,145.19,4,0,1
ORD0000627,C000154,2024-12-27,Beauty,275.84,1,0,1
ORD0000628,C000155,2025-04-24,Accessories,1015.31,3,0,0
ORD0000629,C000155,2025-12-15,RTW,54.77,2,0,1
ORD0000630,C000155,2026-01-21,Accessories,323.22,2,0,1
ORD0000631,C000156,2024-10-06,Accessories,529.02,3,0,1
ORD0000632,C000156,2025-06-30,Fragrance,264.2,8,0,1
ORD0000633,C000156,2025-01-15,Beauty,158.14,4,0,1
ORD0000634,C000156,2024-11-27,RTW,181.01,4,0,0
ORD0000635,C000156,2025-08-28,Beauty,385.09,2,0,1
ORD0000636,C000156,2025-07-29,RTW,536.74,3,0,0
ORD0000637,C000156,2025-08-17,RTW,113.33,1,1,1
ORD0000638,C000156,2024-12-13,Accessories,174.52,4,0,0
ORD0000639,C000156,2025-05-04,Accessories,995.17,3,0,1
ORD0000640,C000156,2026-01-04,Fragrance,89.77,2,0,0
ORD0000641,C000156,2025-12-26,RTW,995.4,4,0,1
ORD0000642,C000156,2024-12-09,Accessories,50.0,4,1,1
ORD0000643,C000156,2024-08-11,Accessories,380.55,4,0,1
ORD0000644,C000157,2025-02-07,Beauty,193.86,4,0,1
ORD0000645,C000159,2025-11-24,Fragrance,107.68,2,1,0
ORD0000646,C000159,2024-12-01,Beauty,462.83,4,0,0
ORD0000647,C000159,2025-09-15,Fragrance,1113.96,4,0,0
ORD0000648,C000159,2026-01-30,RTW,237.23,4,0,0
ORD0000649,C000159,2025-05-12,Accessories,503.79,4,0,0
ORD0000650,C000159,2025-01-21,Beauty,79.19,5,0,0
ORD0000651,C000159,2025-10-24,RTW,481.52,2,0,0
ORD0000652,C000159,2025-07-14,Fragrance,167.76,2,0,0
ORD0000653,C000159,2025-09-06,Fragrance,235.94,4,0,0
ORD0000654,C000159,2025-10-25,Beauty,85.69,5,0,0
ORD0000655,C000159,2025-10-15,Fragrance,148.63,3,0,0
ORD0000656,C000159,2025-03-28,Fragrance,1272.35,4,0,0
ORD0000657,C000160,2024-08-16,Beauty,269.81,2,0,0
ORD0000658,C000160,2025-05-02,Fragrance,100.52,6,0,0
ORD0000659,C000161,2024-11-24,RTW,169.86,3,0,1
ORD0000660,C000161,2025-12-26,Fragrance,1550.53,4,0,1
ORD0000661,C000161,2025-12-12,RTW,105.59,2,0,0
ORD0000662,C000161,2026-01-16,Accessories,474.12,3,0,1
ORD0000663,C000162,2025-06-01,RTW,396.85,4,0,1
ORD0000664,C000162,2024-09-25,RTW,50.0,3,0,1
ORD0000665,C000162,2024-12-11,Beauty,1377.51,2,0,1
ORD0000666,C000162,2025-05-06,Accessories,143.9,4,0,1
ORD0000667,C000162,2025-04-19,Beauty,393.65,6,0,0
ORD0000668,C000162,2025-02-19,Accessories,391.25,4,0,0
ORD0000669,C000163,2025-05-14,Beauty,1316.91,2,0,0
ORD0000670,C000163,2024-10-20,Accessories,81.39,3,0,0
ORD0000671,C000163,2025-02-14,Beauty,311.25,2,0,1
ORD0000672,C000163,2025-01-21,Fragrance,252.82,5,0,1
ORD0000673,C000163,2025-09-23,Fragrance,178.81,2,1,0
ORD0000674,C000163,2025-10-09,Accessories,629.9,3,0,0
ORD0000675,C000163,2025-09-23,Beauty,322.59,1,0,1
ORD0000676,C000164,2024-11-10,Accessories,109.83,1,0,0
ORD0000677,C000164,2024-09-01,RTW,216.57,2,0,1
ORD0000678,C000164,2024-08-25,Beauty,617.14,3,0,1
ORD0000679,C000164,2025-06-17,Accessories,699.65,2,0,1
ORD0000680,C000164,2025-02-02,Accessories,59.37,4,0,1
ORD0000681,C000165,2024-08-11,Beauty,119.2,6,1,0
ORD0000682,C000166,2025-06-09,Fragrance,643.51,3,0,0
ORD0000683,C000166,2025-08-13,Beauty,720.04,5,0,1
ORD0000684,C000166,2025-08-14,Fragrance,169.51,5,0,0
ORD0000685,C000166,2025-06-13,Accessories,1101.49,4,0,0
ORD0000686,C000166,2025-08-28,Accessories,69.18,3,0,0
ORD0000687,C000166,2024-11-22,Fragrance,317.54,3,0,1
ORD0000688,C000167,2024-12-16,Beauty,537.77,4,0,0
ORD0000689,C000167,2024-11-25,Fragrance,70.67,3,0,0
ORD0000690,C000167,2025-09-13,Fragrance,309.86,1,0,0
ORD0000691,C000167,2025-11-15,Beauty,93.98,5,0,0
ORD0000692,C000168,2025-03-17,Accessories,543.07,3,0,0
ORD0000693,C000168,2025-11-23,Fragrance,369.5,2,1,1
ORD0000694,C000168,2025-09-05,Fragrance,2088.15,3,0,1
ORD0000695,C000168,2025-05-27,Accessories,137.25,4,0,1
ORD0000696,C000168,2024-11-27,Beauty,266.48,9,0,1
ORD0000697,C000168,2025-02-06,Beauty,143.92,3,1,0
ORD0000698,C000169,2025-04-23,Accessories,1487.15,2,0,1
ORD0000699,C000169,2025-08-28,Fragrance,120.3,3,0,1
ORD0000700,C000170,2025-04-23,Beauty,233.07,5,0,1
ORD0000701,C000170,2025-10-02,Fragrance,293.66,7,0,1
ORD0000702,C000170,2024-10-05,RTW,711.84,1,0,1
ORD0000703,C000170,2025-09-25,Fragrance,256.47,2,0,1
ORD0000704,C000170,2025-08-26,RTW,458.99,4,1,0
ORD0000705,C000170,2025-02-15,Fragrance,108.71,9,0,0
ORD0000706,C000170,2025-12-20,Beauty,229.56,5,0,0
ORD0000707,C000170,2025-10-07,Fragrance,1460.5,4,0,1
ORD0000708,C000171,2025-08-11,Beauty,196.46,5,0,0
ORD0000709,C000172,2024-09-19,RTW,53.86,2,0,0
ORD0000710,C000172,2025-10-17,Beauty,71.33,5,1,0
ORD0000711,C000172,2025-01-24,RTW,249.49,4,0,0
ORD0000712,C000172,2024-09-11,Fragrance,279.67,3,0,0
ORD0000713,C000173,2024-11-25,RTW,110.04,3,1,0
ORD0000714,C000173,2025-04-19,Fragrance,323.13,4,0,0
ORD0000715,C000173,2025-05-18,Accessories,288.67,4,0,0
ORD0000716,C000173,2025-05-18,Beauty,152.93,4,0,0
ORD0000717,C000173,2025-10-19,Fragrance,763.7,4,0,0
ORD0000718,C000173,2024-09-11,Fragrance,243.72,4,0,0
ORD0000719,C000173,2025-05-03,Fragrance,243.53,4,1,0
ORD0000720,C000174,2024-09-18,Beauty,267.77,5,0,1
ORD0000721,C000174,2025-01-11,RTW,710.2,3,0,0
ORD0000722,C000174,2025-01-04,Accessories,178.5,4,1,1
ORD0000723,C000174,2025-10-22,Accessories,719.41,3,0,1
ORD0000724,C000174,2025-05-31,RTW,281.97,2,0,1
ORD0000725,C000174,2024-11-25,Accessories,92.35,4,0,1
ORD0000726,C000174,2025-12-21,Accessories,1293.38,4,0,1
ORD0000727,C000175,2024-10-16,RTW,73.48,4,0,0
ORD0000728,C000175,2024-12-18,Beauty,90.7,1,0,0
ORD0000729,C000175,2024-11-14,RTW,201.92,4,0,1
ORD0000730,C000175,2025-07-29,Beauty,362.18,3,1,0
ORD0000731,C000175,2025-10-21,Fragrance,320.29,4,0,1
ORD0000732,C000175,2026-01-01,Beauty,257.13,5,0,0
ORD0000733,C000175,2025-05-16,RTW,194.76,2,0,0
ORD0000734,C000176,2025-02-04,RTW,1066.03,4,0,1
ORD0000735,C000176,2024-10-31,RTW,146.65,1,0,1
ORD0000736,C000176,2025-05-06,Accessories,907.89,4,0,1
ORD0000737,C000177,2025-03-07,Beauty,148.85,2,0,0
ORD0000738,C000179,2025-08-07,Accessories,668.03,4,0,0
ORD0000739,C000179,2025-02-23,RTW,251.45,2,0,1
ORD0000740,C000179,2025-06-11,Fragrance,153.22,4,0,1
ORD0000741,C000179,2025-10-30,Beauty,215.79,5,0,1
ORD0000742,C000179,2024-09-08,RTW,511.45,3,0,1
ORD0000743,C000180,2025-07-07,Fragrance,245.51,3,0,0
ORD0000744,C000180,2025-02-05,Fragrance,331.78,4,0,1
ORD0000745,C000180,2025-01-25,Fragrance,890.23,4,0,0
ORD0000746,C000181,2025-03-06,Beauty,116.36,1,1,1
ORD0000747,C000181,2025-03-19,Fragrance,76.24,4,0,1
ORD0000748,C000181,2025-04-02,Fragrance,499.78,3,0,1
ORD0000749,C000181,2024-12-19,RTW,287.44,4,0,1
ORD0000750,C000182,2025-10-27,Beauty,411.38,4,1,0
ORD0000751,C000182,2024-12-12,Beauty,753.64,3,0,1
ORD0000752,C000182,2025-02-16,Beauty,379.4,5,0,1
ORD0000753,C000182,2025-01-01,RTW,248.35,3,1,0
ORD0000754,C000182,2025-04-05,RTW,88.97,3,0,0
ORD0000755,C000182,2025-03-05,Accessories,209.01,4,0,1
ORD0000756,C000182,2025-12-20,Beauty,248.08,2,0,1
ORD0000757,C000182,2025-04-25,RTW,278.43,2,1,1
ORD0000758,C000183,2025-06-20,RTW,305.86,4,0,0
ORD0000759,C000183,2025-06-23,Beauty,94.37,5,0,0
ORD0000760,C000183,2026-01-09,RTW,295.14,2,0,0
ORD0000761,C000184,2024-11-07,Beauty,82.16,6,0,0
ORD0000762,C000184,2025-07-18,Fragrance,239.31,6,0,0
ORD0000763,C000184,2024-12-17,Fragrance,204.45,8,0,0
ORD0000764,C000184,2024-12-30,Fragrance,623.97,6,0,0
ORD0000765,C000184,2025-01-23,Accessories,90.25,4,0,1
ORD0000766,C000184,2025-01-16,RTW,333.49,4,0,0
ORD0000767,C000184,2025-06-04,Beauty,122.25,2,0,1
ORD0000768,C000184,2025-09-15,Beauty,249.02,6,0,0
ORD0000769,C000184,2025-05-23,Accessories,943.66,4,0,0
ORD0000770,C000185,2025-10-24,RTW,241.96,4,0,1
ORD0000771,C000185,2024-08-29,RTW,172.48,4,0,1
ORD0000772,C000185,2025-10-15,Accessories,483.26,4,0,1
ORD0000773,C000185,2025-02-08,Beauty,164.17,5,0,1
ORD0000774,C000185,2025-06-15,RTW,417.76,3,0,1
ORD0000775,C000185,2025-12-07,RTW,366.57,2,0,1
ORD0000776,C000186,2024-11-10,Accessories,762.71,3,1,0
ORD0000777,C000186,2026-01-08,RTW,372.16,4,0,0
ORD0000778,C000186,2025-12-03,Accessories,326.38,4,0,0
ORD0000779,C000186,2025-09-01,Beauty,184.43,2,1,1
ORD0000780,C000186,2025-04-23,Accessories,420.02,4,0,0
ORD0000781,C000186,2026-01-02,RTW,281.03,3,0,0
ORD0000782,C000186,2025-09-16,Fragrance,539.53,3,0,1
ORD0000783,C000186,2024-10-25,Accessories,257.21,3,0,0
ORD0000784,C000186,2025-03-25,Accessories,1095.0,3,0,0
ORD0000785,C000186,2024-08-28,Beauty,158.02,3,0,1
ORD0000786,C000186,2025-03-14,Accessories,171.89,2,0,0
ORD0000787,C000187,2025-12-07,Fragrance,269.96,2,0,1
ORD0000788,C000187,2025-09-30,Accessories,1231.5,3,0,1
ORD0000789,C000187,2025-11-26,Accessories,1398.9,4,0,1
ORD0000790,C000187,2025-07-15,RTW,637.85,4,0,1
ORD0000791,C000187,2025-07-31,Fragrance,103.06,3,0,1
ORD0000792,C000187,2024-09-11,RTW,671.7,4,0,1
ORD0000793,C000187,2025-10-26,Accessories,1866.28,2,0,1
ORD0000794,C000187,2024-12-30,RTW,957.53,4,0,1
ORD0000795,C000189,2024-10-02,RTW,142.61,4,0,1
ORD0000796,C000189,2025-10-24,Fragrance,589.5,3,0,1
ORD0000797,C000189,2024-11-16,Accessories,788.57,3,0,1
ORD0000798,C000189,2025-07-26,Fragrance,125.17,3,0,1
ORD0000799,C000189,2025-02-05,Fragrance,294.27,4,0,1
ORD0000800,C000190,2025-02-17,Accessories,120.17,3,0,0
ORD0000801,C000190,2025-05-12,RTW,447.91,4,1,0
ORD0000802,C000190,2025-12-01,RTW,132.04,4,0,0
ORD0000803,C000190,2026-01-29,RTW,289.85,2,0,0
ORD0000804,C000191,2026-01-26,Accessories,146.06,4,0,1
ORD0000805,C000191,2025-01-12,RTW,133.87,4,0,0
ORD0000806,C000192,2025-07-21,RTW,1740.14,2,0,1
ORD0000807,C000193,2025-06-21,Beauty,61.73,3,0,1
ORD0000808,C000193,2025-08-25,Accessories,1077.36,4,0,0
ORD0000809,C000193,2024-11-05,Accessories,623.16,2,0,0
ORD0000810,C000194,2025-08-02,Accessories,309.34,4,0,1
ORD0000811,C000194,2024-11-01,Accessories,173.41,4,1,1
ORD0000812,C000194,2025-09-29,RTW,311.28,2,0,1
ORD0000813,C000194,2025-04-07,RTW,72.15,4,1,1
ORD0000814,C000195,2024-08-18,Beauty,616.4,3,0,1
ORD0000815,C000195,2025-07-17,Fragrance,158.41,5,0,0
ORD0000816,C000195,2025-02-19,RTW,1194.54,2,0,0
ORD0000817,C000195,2024-12-28,Beauty,212.83,3,0,0
ORD0000818,C000196,2025-11-24,Fragrance,373.3,3,0,1
ORD0000819,C000196,2025-05-30,Accessories,246.38,4,0,0
ORD0000820,C000196,2024-12-13,Accessories,592.29,4,1,1
ORD0000821,C000198,2024-09-26,Fragrance,349.59,2,0,0
ORD0000822,C000198,2025-10-21,Accessories,193.89,3,0,1
ORD0000823,C000198,2025-03-08,Beauty,281.62,3,0,1
ORD0000824,C000198,2024-08-14,RTW,451.41,3,0,1
ORD0000825,C000198,2025-07-09,RTW,247.63,4,0,1
ORD0000826,C000198,2025-07-12,Accessories,326.4,3,0,1
ORD0000827,C000199,2024-12-13,Beauty,271.06,6,0,1
ORD0000828,C000199,2026-01-06,Accessories,203.92,4,0,1
ORD0000829,C000199,2024-09-22,Accessories,113.3,4,0,1
ORD0000830,C000199,2025-04-11,Fragrance,319.33,5,0,0
ORD0000831,C000199,2024-08-08,Accessories,1622.57,4,0,1
ORD0000832,C000199,2025-10-31,Fragrance,621.97,5,0,0
ORD0000833,C000199,2025-08-06,RTW,222.6,4,0,0
ORD0000834,C000199,2026-01-02,Beauty,251.91,4,1,1
ORD0000835,C000199,2025-07-22,Beauty,184.16,5,0,0
ORD0000836,C000199,2024-11-12,RTW,522.18,3,0,0
ORD0000837,C000199,2025-08-01,Accessories,115.17,2,0,0
ORD0000838,C000199,2025-12-16,Accessories,420.6,1,0,1
ORD0000839,C000200,2025-07-24,Accessories,54.91,3,0,0
ORD0000840,C000200,2025-11-17,Beauty,152.35,4,0,0
ORD0000841,C000200,2026-01-15,Beauty,99.16,4,1,0
ORD0000842,C000201,2025-10-03,Beauty,108.74,2,0,1
ORD0000843,C000201,2025-05-29,Beauty,323.28,7,0,0
